hs_8digit;hs_8name;apr2_at_risk;apr2_exempt;sec232;;;;;;
3033901;Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae), excluding edible fish offal of subheadings 0303.91 to 0303.99: Other;1;0;0;;;;;;
3034100;Tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), excluding edible fish offal of subheadings 0303.91 to 0303.99: Albacore or longfinned tunas (Thunnus alalunga);1;0;0;;;;;;
3034200;Tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), excluding edible fish offal of subheadings 0303.91 to 0303.99: Yellowfin tunas (Thunnus albacares);1;0;0;;;;;;
3034300;Tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), excluding edible fish offal of subheadings 0303.91 to 0303.99: Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis);1;0;0;;;;;;
3034400;Tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), excluding edible fish offal of subheadings 0303.91 to 0303.99: Bigeye tunas (Thunnus obesus);1;0;0;;;;;;
3034501;Tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), excluding edible fish offal of subheadings 0303.91 to 0303.99: Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis);1;0;0;;;;;;
3034600;Tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), excluding edible fish offal of subheadings 0303.91 to 0303.99: Southern bluefin tunas (Thunnus maccoyii);1;0;0;;;;;;
3034902;Tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), excluding edible fish offal of subheadings 0303.91 to 0303.99: Other;1;0;0;;;;;;
3035100;Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae), excluding edible fish offal of subheadings 0303.91 to 0303.99: Herrings (Clupea harengus, Clupea pallasii);1;0;0;;;;;;
3035300;Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae), excluding edible fish offal of subheadings 0303.91 to 0303.99: Sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus);1;0;0;;;;;;
3035400;Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae), excluding edible fish offal of subheadings 0303.91 to 0303.99: Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus);1;0;0;;;;;;
3035500;Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae), excluding edible fish offal of subheadings 0303.91 to 0303.99: Jack and horse mackerel (Trachurus spp.);1;0;0;;;;;;
3035600;Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae), excluding edible fish offal of subheadings 0303.91 to 0303.99: Cobia (Rachycentron canadum);1;0;0;;;;;;
3035700;Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae), excluding edible fish offal of subheadings 0303.91 to 0303.99: Swordfish (Xiphias gladius);1;0;0;;;;;;
3035900;Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae), excluding edible fish offal of subheadings 0303.91 to 0303.99: Other;1;0;0;;;;;;
3036300;Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, excluding edible fish offal of subheadings 0303.91 to 0303.99: Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus);1;0;0;;;;;;
3036400;Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, excluding edible fish offal of subheadings 0303.91 to 0303.99: Haddock (Melanogrammus aeglefinus);1;0;0;;;;;;
3036500;Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, excluding edible fish offal of subheadings 0303.91 to 0303.99: Coalfish (Pollachius virens);1;0;0;;;;;;
3036600;Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, excluding edible fish offal of subheadings 0303.91 to 0303.99: Hake (Merluccius spp., Urophycis spp.);1;0;0;;;;;;
3036700;Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, excluding edible fish offal of subheadings 0303.91 to 0303.99: Alaska pollock (Theragra chalcogramma);1;0;0;;;;;;
3036800;Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, excluding edible fish offal of subheadings 0303.91 to 0303.99: Blue whitings (Micromesistius poutassou, Micromesistius australis);1;0;0;;;;;;
3036900;Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, excluding edible fish offal of subheadings 0303.91 to 0303.99: Other;1;0;0;;;;;;
3038100;Other fish, excluding edible fish offal of subheadings 0303.91 to 0303.99: Dogfish and other sharks;1;0;0;;;;;;
3038200;Other fish, excluding edible fish offal of subheadings 0303.91 to 0303.99: Rays and skates (Rajidae);1;0;0;;;;;;
3038300;Other fish, excluding edible fish offal of subheadings 0303.91 to 0303.99: Toothfish (Dissostichus spp.);1;0;0;;;;;;
3038400;Other fish, excluding edible fish offal of subheadings 0303.91 to 0303.99: Sea Bass (Dicentrachus spp.);1;0;0;;;;;;
3038900;Other fish, excluding edible fish offal of subheadings 0303.91 to 0303.99: Other;1;0;0;;;;;;
3039140;Other;1;0;0;;;;;;
3039120;Sturgeon roe;1;0;0;;;;;;
3039200;Livers, roes, milt, fish fins, heads, tails, maws and other edible fish offal: Shark fins;1;0;0;;;;;;
3039900;Livers, roes, milt, fish fins, heads, tails, maws and other edible fish offal: Other;1;0;0;;;;;;
3043100;Fresh or chilled fillets of tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.): Tilapias (Oreochromis spp.);1;0;0;;;;;;
3043200;Fresh or chilled fillets of tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.): Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.);1;0;0;;;;;;
3043300;Fresh or chilled fillets of tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.): Nile perch (Lates niloticus);1;0;0;;;;;;
3043900;Fresh or chilled fillets of tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.): Other;1;0;0;;;;;;
3044100;Fresh or chilled fillets of other fish: Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) Atlantic Salmon (Salmo salar) and Danube salmon (Hucho hucho);1;0;0;;;;;;
3044200;Fresh or chilled fillets of other fish: Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae Oncorhynchus apache, and Oncorhynchus chrysogaster);1;0;0;;;;;;
3044300;Fresh or chilled fillets of other fish: Flat Fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae, and Citharidae);1;0;0;;;;;;
3044400;Fresh or chilled fillets of other fish: Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae;1;0;0;;;;;;
3044500;Fresh or chilled fillets of other fish: Swordfish (Xiphias gladius);1;0;0;;;;;;
3044600;Fresh or chilled fillets of other fish: Toothfish (Dissostichus spp.);1;0;0;;;;;;
3044700;Fresh or chilled fillets of other fish: Dogfish and other sharks;1;0;0;;;;;;
3044800;Fresh or chilled fillets of other fish: Rays and skates (Rajidae);1;0;0;;;;;;
3044901;Fresh or chilled fillets of other fish: Other;1;0;0;;;;;;
3045101;Other, fresh or chilled: Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.);1;0;0;;;;;;
3045200;Other, fresh or chilled: Salmonidae;1;0;0;;;;;;
3045300;Other, fresh or chilled: Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae;1;0;0;;;;;;
3045400;Other, fresh or chilled: Swordfish (Xiphias gladius);1;0;0;;;;;;
3045500;Other, fresh or chilled: Toothfish (Dissostichus spp.);1;0;0;;;;;;
3045600;Other, fresh or chilled: Dogfish and other sharks;1;0;0;;;;;;
3045700;Other, fresh or chilled: Rays and skates (Rajidae);1;0;0;;;;;;
3045900;Other, fresh or chilled: Other;1;0;0;;;;;;
3046100;Frozen fillets of tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp.,  Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbushoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.): Tilapias (Oreochromis spp.);1;0;0;;;;;;
3046200;Frozen fillets of tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp.,  Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbushoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.): Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.);1;0;0;;;;;;
3046300;Frozen fillets of tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp.,  Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbushoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.): Nile perch (Lates niloticus);1;0;0;;;;;;
3046900;Frozen fillets of tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp.,  Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbushoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.): Other;1;0;0;;;;;;
3047110;Skinned, whether or not divided into pieces, and frozen into blocks each weighing over 4.5 kg, imported to be minced, ground or cut into pieces of uniform weights and dimensions;1;0;0;;;;;;
3047150;Other;1;0;0;;;;;;
3047210;Skinned, whether or not divided into pieces, and frozen into blocks each weighing over 4.5 kg, imported to be minced, ground or cut into pieces of uniform weights and dimensions;1;0;0;;;;;;
3047250;Other;1;0;0;;;;;;
3047310;Skinned, whether or not divided into pieces, and frozen into blocks each weighing over 4.5 kg, imported to be minced, ground or cut into pieces of uniform weights and dimensions;1;0;0;;;;;;
3047350;Other;1;0;0;;;;;;
3047410;Skinned, whether or not divided into pieces, and frozen into blocks each weighing over 4.5 kg, imported to be minced, ground or cut into pieces of uniform weights and dimensions;1;0;0;;;;;;
3047450;Other;1;0;0;;;;;;
3047510;Skinned, whether or not divided into pieces, and frozen into blocks each weighing over 4.5 kg, imported to be minced, ground or cut into pieces of uniform weights and dimensions;1;0;0;;;;;;
3047550;Other;1;0;0;;;;;;
3047910;Skinned, whether or not divided into pieces, and frozen into blocks each weighing over 4.5 kg, imported to be minced, ground or cut into pieces of uniform weights and dimensions;1;0;0;;;;;;
3047950;Other;1;0;0;;;;;;
3048150;Other;1;0;0;;;;;;
3048110;Skinned, whether or not divided into pieces, and frozen into blocks each weighing over 4.5 kg, imported to be minced, ground or cut into pieces of uniform weights and dimensions;1;0;0;;;;;;
3048210;Skinned, whether or not divided into pieces, and frozen into blocks each weighing over 4.5 kg, imported to be minced, ground or cut into pieces of uniform weights and dimensions;1;0;0;;;;;;
3048250;Other;1;0;0;;;;;;
3048350;Other;1;0;0;;;;;;
3048310;Skinned, whether or not divided into pieces, and frozen into blocks each weighing over 4.5 kg, imported to be minced, ground or cut into pieces of uniform weights and dimensions;1;0;0;;;;;;
3048400;Frozen fillets of other fish: Swordfish (Xiphias gladius);1;0;0;;;;;;
3048500;Frozen fillets of other fish: Toothfish (Dissostichus spp.);1;0;0;;;;;;
3048600;Frozen fillets of other fish: Herrings (Clupea harengus, Clupea pallasii);1;0;0;;;;;;
3048700;Frozen fillets of other fish: Tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis);1;0;0;;;;;;
